8190           8190ZY85460           SX518190SX91000000004.000                    20171208MB1B                9I4    
8190           8190ZY85690           SX518190SX91000000007.000                    20171201MB1B                9I4    
8190           8190WF9812E           SX518190SX91000000015.000                    20171201MB1B                9I4    
8190           8190ZY85890           SX518190SX91000000007.000                    20171207MB1B                9I4    
8190           8190ZY85890           SX518190SX91000000005.000                    20171204MB1B                9I4    
8190           8190W938310           SX518190SX91000000018.000                    20171208MB1B                9I4    
8190           8190ZU24080           FLA18190FL51000000010.000                    20171208MB1B                9I4    
8190           8190ZY85690           SX518190SX91000000005.000                    20171208MB1B                9I4    
8190           8190ZU24050           FLA18190FL51000000010.000                    20171208MB1B                9I4    
8190           8190ZT97850           CL218190CL51000000006.000                    20171206MB1B                9I4    
8190           8190ZQ85100           SX218190SX51000000015.000                    20171208MB1B                9I3    
8190           8190ZQ85100           SX218190SX51000000015.000                    20171208MB1B                9I3    
8190           8190WF9195C           CL218190CL51000000025.000                    20171208MB1B                9I3    
8190           8190WF9195C           CL218190CL51000000025.000                    20171208MB1B                9I3    
8190           8190WF9195C           CL218190CL51000000025.000                    20171208MB1B                9I3    
8190           8190ZY85690           SX518190SX91000000010.000                    20171207MB1B                9I3    
8190           8190ZQ86250           SX218190SX51000000015.000                    20171208MB1B                9I3    
8190           8190ZU24050           FLA18190FL51000000005.000                    20171208MB1B                9I3    
8190           8190ZU24050           FLA18190FL51000000005.000                    20171208MB1B                9I3    
8190           8190ZY85890           SX518190SX91000000010.000                    20171206MB1B                9I3    
8190           8190ZQ89110           SX218190SX51000000015.000                    20171208MB1B                9I3    
8190           8190ZT44660           FL218190FL51000000020.000                    20171207MB1B                9I3    
8190           8190WF9812E           SX518190SX91000000015.000                    20171201MB1B                9I3    
8190           8190WY9341C           SX218190SX51000000001.000                    20171208MB1B                9I3    
8190           8190WF9195C           CL218190CL51000000025.000                    20171208MB1B                9I3    
8190           8190WF9195C           CL218190CL51000000025.000                    20171208MB1B                9I3    
8190           8190WF9195C           CL218190CL51000000025.000                    20171208MB1B                9I3    
8190           8190ZP66740           SXA08190SX21000000030.000                    20171208MB1B                9I3    
8190           8190ZP66740           SXA08190SX21000000030.000                    20171208MB1B                9I3    
8190           8190ZP64180           SXA08190SX21000000030.000                    20171208MB1B                9I3    
8190           8190ZP64180           SXA08190SX21000000030.000                    20171208MB1B                9I3    
8190           8190ZP63990           SXA08190SX21000000030.000                    20171208MB1B                9I3    
8190           8190ZP63990           SXA08190SX21000000030.000                    20171208MB1B                9I3    
8190           8190ZP67980           SXA08190SX21000000030.000                    20171208MB1B                9I3    
8190           8190ZP67980           SXA08190SX21000000030.000                    20171208MB1B                9I3    
8190           8190ZP67980           SXA08190SX21000000030.000                    20171208MB1B                9I3    
8190           8190ZP68040           SXA08190SX21000000016.000                    20171208MB1B                9I3    
8190           8190ZP67460           SXA08190SX21000000030.000                    20171208MB1B                9I3    
8190           8190ZP67460           SXA08190SX21000000030.000                    20171208MB1B                9I3    
8190           8190ZP67460           SXA08190SX21000000030.000                    20171208MB1B                9I3    
8190           8190ZQ88650           SX218190SX51000000015.000                    20171208MB1B                9I3    
8190           8190ZQ88650           SX218190SX51000000015.000                    20171208MB1B                9I3    
8190           8190ZQ88650           SX218190SX51000000015.000                    20171208MB1B                9I3    
8190           8190ZQ88650           SX218190SX51000000015.000                    20171208MB1B                9I3    
8190           8190ZQ88890           SX218190SX51000000015.000                    20171208MB1B                9I3    
8190           8190ZQ88890           SX218190SX51000000015.000                    20171208MB1B                9I3    
8190           8190ZQ86770           SX218190SX51000000015.000                    20171208MB1B                9I3    
8190           8190ZQ93360           SX218190SX51000000015.000                    20171208MB1B                9I3    
8190           8190ZY13490           VNA08190VN21000000060.000                    20171208MB1B                9I3    
8190           8190ZY13520           VNA08190VN51000000120.000                    20171208MB1B                9I3    
8190           8190ZP68020           SXA08190SX21000000016.000                    20171208MB1B                9I3    
8190           8190WY9341C           SX218190SX51000000001.000                    20171208MB1B                9I3    
8190           8190ZT44730           FL218190FL51000000020.000                    20171208MB1B                9I3    
8190           8190ZP61790           CLA08190CL21000000040.000                    20171208MB1B                9I3    
8190           8190ZP61550           CLA08190CL21000000040.000                    20171208MB1B                9I3    
8190           8190ZP61620           CLA08190CL21000000020.000                    20171208MB1B                9I3    
8190           8190ZP61620           CLA08190CL21000000020.000                    20171208MB1B                9I3    
8190           8190ZP61620           CLA08190CL21000000020.000                    20171208MB1B                9I3    
8190           8190ZP61620           CLA08190CL21000000020.000                    20171208MB1B                9I3    
8190           8190ZP61450           CLA08190CL21000000040.000                    20171208MB1B                9I3    
8190           8190ZP61450           CLA08190CL21000000040.000                    20171208MB1B                9I3    
8190           8190ZP61450           CLA08190CL21000000040.000                    20171208MB1B                9I3    
8190           8190ZP61470           CLA08190CL21000000040.000                    20171208MB1B                9I3    
8190           8190ZT45070           FL218190FL51000000020.000                    20171208MB1B                9I3    
8190           8190ZT45450           FL218190FL51000000020.000                    20171208MB1B                9I3    
8190           8190ZT45860           FL218190FL51000000020.000                    20171208MB1B                9I3    
8190           8190ZT44730           FL218190FL51000000020.000                    20171208MB1B                9I3    
8190           8190ZP61480           CLA08190CL21000000040.000                    20171208MB1B                9I3    
8190           8190ZT44810           FL218190FL51000000020.000                    20171208MB1B                9I3    
8190           8190ZT45640           FL218190FL51000000020.000                    20171208MB1B                9I3    
8190           8190ZU03250           FL218190FL51000000020.000                    20171208MB1B                9I3    
8190           8190ZT91380           FL218190FL51000000020.000                    20171208MB1B                9I3    
8190           8190ZT43910           FL218190FL51000000020.000                    20171208MB1B                9I3    
8190           8190ZP61850           CLA08190CL21000000040.000                    20171208MB1B                9I3    
8190           8190ZT43910           FL218190FL51000000020.000                    20171208MB1B                9I3    
8190           8190ZT91380           FL218190FL51000000020.000                    20171208MB1B                9I3    
8190           8190ZP61460           CLA08190CL21000000040.000                    20171208MB1B                9I3    
8190           8190ZP61470           CLA08190CL21000000040.000                    20171208MB1B                9I3    
8190           8190ZP61510           CLA08190CL21000000040.000                    20171208MB1B                9I3    
8190           8190WY9341C           SX218190SX51000000001.000                    20171208MB1B                9I3    
8190           8190WY9341C           SX218190SX51000000001.000                    20171208MB1B                9I3    
8190           8190WY9341C           SX218190SX51000000001.000                    20171208MB1B                9I3    
8190           8190WY9341C           SX218190SX51000000001.000                    20171208MB1B                9I3    
8190           8190WY9341C           SX218190SX51000000001.000                    20171208MB1B                9I3    
8190           8190WY9341C           SX218190SX51000000001.000                    20171208MB1B                9I3    
8190           8190WY9341C           SX218190SX51000000001.000                    20171208MB1B                9I3    
8190           8190WY9341C           SX218190SX51000000001.000                    20171208MB1B                9I3    
8190           8190WY9341C           SX218190SX51000000001.000                    20171208MB1B                9I3    
8190           8190WY9341C           SX218190SX51000000001.000                    20171208MB1B                9I3    
8190           8190WY9341C           SX218190SX51000000001.000                    20171208MB1B                9I3    
8190           8190WY9341C           SX218190SX51000000001.000                    20171208MB1B                9I3    
8190           8190WY9341C           SX218190SX51000000001.000                    20171208MB1B                9I3    
8190           8190ZP61400           CLA08190CL21000000040.000                    20171208MB1B                9I3    
8190           8190ZP61400           CLA08190CL21000000040.000                    20171208MB1B                9I3    
8190           8190ZP61400           CLA08190CL21000000040.000                    20171208MB1B                9I3    
8190           8190WY9341C           SX218190SX51000000001.000                    20171208MB1B                9I3    
8190           8190ZP61440           CLA08190CL21000000040.000                    20171208MB1B                9I3    
8190           8190ZP61430           CLA08190CL21000000020.000                    20171208MB1B                9I3    
8190           8190ZP61440           CLA08190CL21000000040.000                    20171208MB1B                9I3    
8190           8190ZP61440           CLA08190CL21000000040.000                    20171208MB1B                9I3    
8190           8190WY9341C           SX218190SX51000000001.000                    20171208MB1B                9I3    
8190           8190WY9341C           SX218190SX51000000001.000                    20171208MB1B                9I3    
8190           8190WY9341C           SX218190SX51000000001.000                    20171208MB1B                9I3    
8190           8190ZP68020           SXA08190SX21000000016.000                    20171208MB1B                9I3    
8190           8190ZP61930           CLA08190CL21000000040.000                    20171208MB1B                9I3    
8190           8190ZP62560           CLA08190CL21000000040.000                    20171208MB1B                9I3    
8190           8190ZP62150           CLA08190CL21000000040.000                    20171208MB1B                9I3    
8190           8190ZP61910           CLA08190CL21000000500.000                    20171208MB1B                9I3    
8190           8190ZP62100           CLA08190CL21000000040.000                    20171208MB1B                9I3    
8190           8190WZ9216C           SX218190SX51000000001.000                    20171208MB1B                9I3    
8190           8190ZP62090           CLA08190CL21000000040.000                    20171208MB1B                9I3    
8190           8190ZP62090           CLA08190CL21000000040.000                    20171208MB1B                9I3    
8190           8190ZP62080           CLA08190CL21000000040.000                    20171208MB1B                9I3    
8190           8190ZP62080           CLA08190CL21000000040.000                    20171208MB1B                9I3    
8190           8190ZP62080           CLA08190CL21000000040.000                    20171208MB1B                9I3    
8190           8190ZP62560           CLA08190CL21000000040.000                    20171208MB1B                9I3    
8190           8190ZP62560           CLA08190CL21000000040.000                    20171208MB1B                9I3    
8190           8190ZP62160           CLA08190CL21000000040.000                    20171208MB1B                9I3    
8190           8190ZP61920           CLA08190CL21000000100.000                    20171208MB1B                9I3    
8190           8190ZV15070           CLA08190CL21000000040.000                    20171208MB1B                9I3    
8190           8190ZV15070           CLA08190CL21000000040.000                    20171208MB1B                9I3    
8190           8190ZV15070           CLA08190CL21000000040.000                    20171208MB1B                9I3    
8190           8190ZV15070           CLA08190CL21000000040.000                    20171208MB1B                9I3    
8190           8190ZV15070           CLA08190CL21000000040.000                    20171208MB1B                9I3    
8190           8190ZV15070           CLA08190CL21000000040.000                    20171208MB1B                9I3    
8190           8190ZV15070           CLA08190CL21000000040.000                    20171208MB1B                9I3    
8190           8190ZP62160           CLA08190CL21000000040.000                    20171208MB1B                9I3    
