8190           8190ZZ32250           SX918191FSTK000000001.000                    20180523MB1B                9P1    
8190           8190ZV17760           SXA18191FSTK000000040.000                    20180525MB1B                9P1    
8190           8190ZV17740           SXA18191FSTK000000040.000                    20180525MB1B                9P1    
8190           8190WY9139A           SXA18191FSTK000000020.000                    20180525MB1B                9P1    
8190           8190WY9139A           SXA18191FSTK000000020.000                    20180525MB1B                9P1    
8190           8190WY9139A           SXA18191FSTK000000020.000                    20180525MB1B                9P1    
8190           8190WY9139A           SXA18191FSTK000000020.000                    20180525MB1B                9P1    
8190           8190WY7526A           SXA18191FSTK000000020.000                    20180525MB1B                9P1    
8190           8190WY7526A           SXA18191FSTK000000020.000                    20180525MB1B                9P1    
8190           8190WY7526A           SXA18191FSTK000000020.000                    20180525MB1B                9P1    
8190           8190ZU02400           FL518190FL91000000005.000                    20180525MB1B                9I4    
8190           8190ZA5245C           SX218190SA1R000000003.000                    20180525MB1B                9I4    
8190           8190WY9341C           SX218190SA1R000000009.000                    20180525MB1B                9I4    
8190           8190ZC7783E           SX218190SA1R000000001.000                    20180525MB1B                9I4    
8190           8190WF9525C           SX218190SA1R000000001.000                    20180525MB1B                9I4    
8190           8190ZT44730           FL218190FA0R000000285.000                    20180525MB1B                9I4    
8190           8190ZQ96010           SX518190SA0R000000002.000                    20180523MB1B                9I4    
8190           8190ZQ99290           SX518190SA0R000000001.000                    20180523MB1B                9I4    
8190           8190ZQ99990           SX518190SX91000000003.000                    20180524MB1B                9I4    
8190           8190ZQ86110           SX518190SA0R000000001.000                    20180525MB1B                9I4    
8190           8190ZP67080           SXA08190SX91000000090.000                    20180525MB1B                9I4    
8190           8190ZQ99440           SX518190SX91000000003.000                    20180523MB1B                9I4    
8190           8190ZQ93230           SX518190SA0R000000001.000                    20180525MB1B                9I4    
8190           8190ZS06170           SX518190SA0R000000002.000                    20180525MB1B                9I4    
8190           8190ZQ83810           SX518190SA0R000000001.000                    20180525MB1B                9I4    
8190           8190ZQ83610           SX518190SA0R000000001.000                    20180525MB1B                9I4    
8190           8190ZQ86690           SX518190SA0R000000001.000                    20180525MB1B                9I4    
8190           8190ZQ86340           SX518190SA0R000000001.000                    20180525MB1B                9I4    
8190           8190ZQ88220           SX518190SA0R000000001.000                    20180525MB1B                9I4    
8190           8190ZR02190           SX518190SX91000000004.000                    20180524MB1B                9I4    
8190           8190ZQ98870           SX518190SA0R000000001.000                    20180523MB1B                9I4    
8190           8190ZQ84650           SX518190SA0R000000001.000                    20180525MB1B                9I4    
8190           8190ZQ99480           SX518190SX91000000010.000                    20180524MB1B                9I4    
8190           8190ZQ99440           SX518190SX91000000003.000                    20180524MB1B                9I4    
8190           8190ZQ52610           FL518190FL91000000010.000                    20180524MB1B                9I4    
8190           8190ZT43090           SX518190SX91000000007.000                    20180522MB1B                9I4    
8190           8190ZQ96620           SX518190SA0R000000001.000                    20180523MB1B                9I4    
8190           8190ZQ98800           SX518190SA0R000000001.000                    20180523MB1B                9I4    
8190           8190ZQ99100           SX518190SA0R000000001.000                    20180523MB1B                9I4    
8190           8190ZZ32910           SX518190SX91000000006.000                    20180524MB1B                9I4    
8190           8190ZQ99540           SX518190SX91000000004.000                    20180523MB1B                9I4    
8190           8190ZT42880           SX518190SA0R000000001.000                    20180523MB1B                9I4    
8190           8190ZQ97030           SX518190SA0R000000001.000                    20180523MB1B                9I4    
8190           8190ZT43090           SX518190SX91000000001.000                    20180523MB1B                9I4    
8190           8190ZQ98720           SX518190SA0R000000001.000                    20180523MB1B                9I4    
8190           8190ZT97170           CL518190SA0R000000003.000                    20180525MB1B                9I4    
8190           8190ZQ89940           CL518190SA0R000000014.000                    20180525MB1B                9I4    
8190           8190ZQ89530           CL518190SA0R000000021.000                    20180525MB1B                9I4    
8190           8190ZP67980           SXA08190SX21000000030.000                    20180525MB1B                9I4    
8190           8190ZQ89380           CL518190SA0R000000004.000                    20180525MB1B                9I4    
8190           8190ZT44020           FLA18190FL51000000270.000                    20180525MB1B                9I4    
8190           8190ZU24080           FLA18190FL51000000013.000                    20180525MB1B                9I4    
8190           8190ZQ88300           CL518190SA0R000000002.000                    20180525MB1B                9I4    
8190           8190ZT44020           FLA18190FL51000000150.000                    20180525MB1B                9I4    
8190           8190ZU24080           FLA18190FL51000000010.000                    20180525MB1B                9I4    
8190           8190ZU24050           FLA18190FL51000000007.000                    20180525MB1B                9I4    
8190           8190ZP67980           SXA08190SX21000000030.000                    20180525MB1B                9I4    
8190           8190ZQ87600           CL518190SA0R000000006.000                    20180525MB1B                9I4    
8190           8190ZQ88000           CL518190SA0R000000002.000                    20180525MB1B                9I4    
8190           8190ZQ88090           CL518190SA0R000000022.000                    20180525MB1B                9I4    
8190           8190ZT96950           CL518190SA0R000000020.000                    20180525MB1B                9I4    
8190           8190ZU24050           FLA18190FL51000000001.000                    20180525MB1B                9I4    
8190           8190ZQ90160           CL518190SA0R000000005.000                    20180525MB1B                9I4    
8190           8190ZQ92030           CL518190SA0R000000005.000                    20180525MB1B                9I4    
8190           8190ZQ90390           CL518190SA0R000000017.000                    20180525MB1B                9I4    
8190           8190ZQ89740           CL518190SA0R000000014.000                    20180525MB1B                9I4    
8190           8190ZQ91900           CL518190SA0R000000006.000                    20180525MB1B                9I4    
8190           8190ZP67980           SXA08190SX21000000030.000                    20180525MB1B                9I4    
8190           8190ZT97610           CLA08190CL21000000040.000                    20180525MB1B                9I3    
8190           8190ZP66930           SXA08190SX21000000030.000                    20180525MB1B                9I3    
8190           8190ZW92250           CLA08190CL21000000040.000                    20180525MB1B                9I3    
8190           8190ZT95940           CLA08190CL21000000040.000                    20180525MB1B                9I3    
8190           8190ZP62920           SXA08190SX21000000030.000                    20180525MB1B                9I3    
8190           8190ZP63710           FLA08190FL21000000040.000                    20180525MB1B                9I3    
8190           8190ZP64770           FLA08190FL21000000040.000                    20180525MB1B                9I3    
8190           8190ZP63710           FLA08190FL21000000040.000                    20180525MB1B                9I3    
8190           8190ZP62920           SXA08190SX21000000030.000                    20180525MB1B                9I3    
8190           8190ZP62920           SXA08190SX21000000030.000                    20180525MB1B                9I3    
8190           8190ZR02190           SX518190SX91000000008.000                    20180525MB1B                9I3    
8190           8190ZP66930           SXA08190SX21000000030.000                    20180525MB1B                9I3    
8190           8190ZP66930           SXA08190SX21000000030.000                    20180525MB1B                9I3    
8190           8190ZP66930           SXA08190SX21000000030.000                    20180525MB1B                9I3    
8190           8190ZP66930           SXA08190SX21000000030.000                    20180525MB1B                9I3    
8190           8190ZP62920           SXA08190SX21000000030.000                    20180525MB1B                9I3    
8190           8190ZP66930           SXA08190SX21000000030.000                    20180525MB1B                9I3    
8190           8190ZP66930           SXA08190SX21000000030.000                    20180525MB1B                9I3    
8190           8190ZP66930           SXA08190SX21000000030.000                    20180525MB1B                9I3    
8190           8190ZP61580           CLA08190CL21000000040.000                    20180525MB1B                9I3    
8190           8190WZ91340           SX518190SX91000000001.000                    20180525MB1B                9I3    
8190           8190W60653A           SXA18190SX21000000001.000                    20180525MB1B                9I3    
8190           8190W60653A           SXA18190SX21000000001.000                    20180525MB1B                9I3    
8190           8190WY9341C           SX218190SX51000000001.000                    20180525MB1B                9I3    
8190           8190WY9341C           SX218190SX51000000001.000                    20180525MB1B                9I3    
8190           8190WY9341C           SX218190SX51000000001.000                    20180525MB1B                9I3    
8190           8190WY9341C           SX218190SX51000000001.000                    20180525MB1B                9I3    
8190           8190WY9341C           SX218190SX51000000001.000                    20180525MB1B                9I3    
8190           8190WY9341C           SX218190SX51000000001.000                    20180525MB1B                9I3    
8190           8190WY9341C           SX218190SX51000000001.000                    20180525MB1B                9I3    
8190           8190WY9341C           SX218190SX51000000001.000                    20180525MB1B                9I3    
8190           8190WY9341C           SX218190SX51000000001.000                    20180525MB1B                9I3    
8190           8190WZ91340           SX518190SX91000000001.000                    20180525MB1B                9I3    
8190           8190WZ91340           SX518190SX91000000001.000                    20180525MB1B                9I3    
8190           8190WZ91340           SX518190SX91000000001.000                    20180525MB1B                9I3    
8190           8190ZP61870           CLA08190CL21000000040.000                    20180525MB1B                9I3    
8190           8190ZP61410           CLA08190CL21000000040.000                    20180525MB1B                9I3    
8190           8190ZP61830           CLA08190CL21000000040.000                    20180525MB1B                9I3    
8190           8190ZP61580           CLA08190CL21000000040.000                    20180525MB1B                9I3    
8190           8190ZP61580           CLA08190CL21000000040.000                    20180525MB1B                9I3    
8190           8190ZP61580           CLA08190CL21000000040.000                    20180525MB1B                9I3    
8190           8190ZP61580           CLA08190CL21000000040.000                    20180525MB1B                9I3    
8190           8190ZP61580           CLA08190CL21000000040.000                    20180525MB1B                9I3    
8190           8190WZ91340           SX518190SX91000000001.000                    20180525MB1B                9I3    
8190           8190WZ91340           SX518190SX91000000001.000                    20180525MB1B                9I3    
8190           8190WZ91340           SX518190SX91000000001.000                    20180525MB1B                9I3    
8190           8190WZ91340           SX518190SX91000000001.000                    20180525MB1B                9I3    
8190           8190WY9341C           SX218190SX51000000001.000                    20180525MB1B                9I3    
8190           8190ZU49310           FLA08190FL21000000300.000                    20180525MB1B                9I3    
8190           8190ZQ88300           CL518190LA0R000000002.000                    20180525MB1B                9I3    
8190           8190ZQ98870           SX518190SA0R000000001.000                    20180525MB1B                9I3    
8190           8190ZQ99100           SX518190SA0R000000001.000                    20180525MB1B                9I3    
8190           8190ZQ99290           SX518190SA0R000000001.000                    20180525MB1B                9I3    
8190           8190ZT42880           SX518190SA0R000000001.000                    20180525MB1B                9I3    
8190           8190WF9812B           SX518190SX91000000015.000                    20180525MB1B                9I3    
8190           8190ZS06170           SX518190SA0R000000002.000                    20180525MB1B                9I3    
8190           8190ZQ83810           SX518190SA0R000000001.000                    20180525MB1B                9I3    
8190           8190ZQ83610           SX518190SA0R000000001.000                    20180525MB1B                9I3    
8190           8190ZQ86690           SX518190SA0R000000001.000                    20180525MB1B                9I3    
8190           8190ZQ86340           SX518190SA0R000000001.000                    20180525MB1B                9I3    
8190           8190ZQ93230           SX518190SA0R000000001.000                    20180525MB1B                9I3    
8190           8190ZQ98720           SX518190SA0R000000001.000                    20180525MB1B                9I3    
8190           8190ZQ99990           SX518190SX91000000008.000                    20180525MB1B                9I3    
8190           8190ZQ97030           SX518190SA0R000000001.000                    20180525MB1B                9I3    
8190           8190ZQ89380           CL518190LA0R000000004.000                    20180525MB1B                9I3    
8190           8190ZQ89530           CL518190LA0R000000021.000                    20180525MB1B                9I3    
8190           8190ZQ89650           CL518190LA0R000000003.000                    20180525MB1B                9I3    
8190           8190ZQ89740           CL518190LA0R000000014.000                    20180525MB1B                9I3    
8190           8190ZQ89940           CL518190LA0R000000014.000                    20180525MB1B                9I3    
8190           8190ZQ90160           CL518190LA0R000000006.000                    20180525MB1B                9I3    
8190           8190ZQ90390           CL518190LA0R000000017.000                    20180525MB1B                9I3    
8190           8190ZQ91900           CL518190LA0R000000006.000                    20180525MB1B                9I3    
8190           8190ZQ92030           CL518190LA0R000000005.000                    20180525MB1B                9I3    
8190           8190ZT96950           CL518190LA0R000000020.000                    20180525MB1B                9I3    
8190           8190ZT97170           CL518190LA0R000000003.000                    20180525MB1B                9I3    
8190           8190ZQ88220           SX518190SA0R000000001.000                    20180525MB1B                9I3    
8190           8190ZQ84650           SX518190SA0R000000001.000                    20180525MB1B                9I3    
8190           8190ZQ88090           CL518190LA0R000000022.000                    20180525MB1B                9I3    
8190           8190WZ91340           SX518190SX91000000001.000                    20180525MB1B                9I3    
8190           8190WZ91340           SX518190SX91000000001.000                    20180525MB1B                9I3    
8190           8190WZ91340           SX518190SX91000000001.000                    20180525MB1B                9I3    
8190           8190WZ91340           SX518190SX91000000001.000                    20180525MB1B                9I3    
8190           8190WZ91340           SX518190SX91000000001.000                    20180525MB1B                9I3    
8190           8190ZQ98800           SX218190SA0R000000001.000                    20180525MB1B                9I3    
8190           8190ZE20750           FLA18190FL21000000010.000                    20180525MB1B                9I3    
8190           8190ZE20750           FLA18190FL21000000010.000                    20180525MB1B                9I3    
8190           8190ZE20540           FLA18190FL21000000010.000                    20180525MB1B                9I3    
8190           8190ZE20540           FLA18190FL21000000010.000                    20180525MB1B                9I3    
8190           8190ZU49310           FLA08190FL21000000300.000                    20180525MB1B                9I3    
8190           8190WZ91340           SX518190SX91000000001.000                    20180525MB1B                9I3    
8190           8190WZ91340           SX518190SX91000000001.000                    20180525MB1B                9I3    
8190           8190WZ91340           SX518190SX91000000001.000                    20180525MB1B                9I3    
8190           8190WF9812B           SX518190SX91000000015.000                    20180525MB1B                9I3    
8190           8190WF9812B           SX518190SX91000000015.000                    20180525MB1B                9I3    
8190           8190WF9812B           SX518190SX91000000015.000                    20180525MB1B                9I3    
8190           8190WF9812B           SX518190SX91000000015.000                    20180525MB1B                9I3    
8190           8190WZ91340           SX518190SX91000000001.000                    20180525MB1B                9I3    
8190           8190WZ91340           SX518190SX91000000001.000                    20180525MB1B                9I3    
8190           8190WZ91340           SX518190SX91000000001.000                    20180525MB1B                9I3    
8190           8190WZ91340           SX518190SX91000000001.000                    20180525MB1B                9I3    
8190           8190WZ91340           SX518190SX91000000001.000                    20180525MB1B                9I3    
8190           8190WZ91340           SX518190SX91000000001.000                    20180525MB1B                9I3    
8190           8190WZ91340           SX518190SX91000000001.000                    20180525MB1B                9I3    
8190           8190ZU49310           FLA08190FL21000000300.000                    20180525MB1B                9I3    
8190           8190ZP64050           SXA08190SX21000000030.000                    20180525MB1B                9I3    
8190           8190ZP62950           SXA08190SX21000000030.000                    20180525MB1B                9I3    
8190           8190W49092B           FL518190FL91000000050.000                    20180525MB1B                9I3    
8190           8190ZP63580           FLA08190FL21000000040.000                    20180525MB1B                9I3    
8190           8190ZP63580           FLA08190FL21000000040.000                    20180525MB1B                9I3    
8190           8190ZP63580           FLA08190FL21000000040.000                    20180525MB1B                9I3    
8190           8190ZP63580           FLA08190FL21000000040.000                    20180525MB1B                9I3    
8190           8190ZC7290A           SX518190SX91000000001.000                    20180525MB1B                9I3    
8190           8190ZC7290A           SX518190SX91000000001.000                    20180525MB1B                9I3    
8190           8190ZC7290A           SX518190SX91000000001.000                    20180525MB1B                9I3    
8190           8190ZP63090           SXA08190SX21000000030.000                    20180525MB1B                9I3    
8190           8190ZP63090           SXA08190SX21000000030.000                    20180525MB1B                9I3    
